['682716753374351360', 'different', 'display', 'types', 'sitting', 'donuts']
['819323927877079040', 'grass', 'sitting', 'bench', 'field', 'laying']
['819323935556829186', 'men', 'man', 'people', 'standing', 'group']
['819323946155864065', 'man', 'holding', 'tennis', 'boy', 'bat']
['819323947544150020', 'sitting', 'white', 'photo', 'picture', 'sign']
['819323982726004736', 'people', 'group', 'flowers', 'woman', 'pizza']
['819323986773508096', 'woman', 'phone', 'cell', 'man', 'looking']
['819323987985502208', 'man', 'wearing', 'tie', 'baseball', 'hat']
['819323998521724928', 'skateboard', 'plane', 'sitting', 'truck', 'model']
['819323999620476928', 'holding', 'sitting', 'teddy', 'girl', 'woman']
['819324009019867137', 'man', 'wearing', 'car', 'phone', 'cell']
['819324014963335168', 'street', 'signs', 'man', 'sign', 'store']
['819324018209751040', 'store', 'man', 'sitting', 'truck', 'display']
['819324029010083840', 'woman', 'phone', 'cell', 'man', 'wearing']
['819324043417546752', 'street', 'sign', 'signs', 'sitting', 'white']
['819324050795134976', 'room', 'living', 'television', 'tv', 'kitchen']
['819324076439154688', 'riding', 'street', 'people', 'group', 'motorcycle']
['819324085498851328', 'red', 'white', 'road', 'street', 'sitting']
['819324091068858372', 'sign', 'red', 'street', 'stop', 'signs']
['819324100506165248', 'sitting', 'street', 'man', 'white', 'sign']
['819324100657246209', 'eating', 'dog', 'woman', 'donut', 'boy']
['819324106051043329', 'man', 'air', 'skateboard', 'tennis', 'wearing']
['819324110107017216', 'stop', 'sign', 'red', 'sky', 'close']
['819324114808643584', 'sitting', 'man', 'bear', 'teddy', 'laying']
['819324131334356993', 'different', 'signs', 'sitting', 'writing', 'sign']
['819324143791468546', 'group', 'people', 'standing', 'team', 'military']
['819324153786486784', 'store', 'man', 'sitting', 'truck', 'display']
['819324163781488640', 'cat', 'laying', 'sitting', 'sleeping', 'orange']
['819324171649957888', 'baseball', 'young', 'playing', 'players', 'men']
['819324180625690624', 'sitting', 'wall', 'yellow', 'green', 'stuffed']
['819324181930184704', 'street', 'cars', 'traffic', 'people', 'road']
['819324187617673216', 'people', 'men', 'group', 'man', 'baseball']
['819324193271484416', 'sitting', 'bench', 'water', 'bird', 'fence']
['819324194647248896', 'group', 'people', 'baseball', 'men', 'wearing']
['819324201458892800', 'sign', 'sitting', 'man', 'picture', 'holding']
['819324208769593346', 'woman', 'cell', 'phone', 'teeth', 'young']
['819324210010988544', 'sitting', 'white', 'black', 'picture', 'phone']
['819324222514151424', 'different', 'game', 'signs', 'remote', 'types']
['819324249336909824', 'black', 'picture', 'photo', 'white', 'sitting']
['819324264243482626', 'sign', 'black', 'picture', 'white', 'sitting']
['819324270870335488', 'toilet', 'dirty', 'sitting', 'cup', 'pizza']
['819324276901822470', 'man', 'wearing', 'sign', 'woman', 'picture']
['819324279657467905', 'man', 'couch', 'bear', 'holding', 'woman']
['819324289321234436', 'boy', 'young', 'playing', 'baseball', 'woman']
['819324290730295296', 'teddy', 'stuffed', 'bears', 'sitting', 'animals']
['819324296728367104', 'red', 'white', 'sitting', 'man', 'wearing']
['819324305834176512', 'grass', 'mountain', 'trees', 'field', 'red']
['819324307935526916', 'man', 'baseball', 'black', 'holding', 'woman']
['819324316227665920', 'green', 'bear', 'laying', 'white', 'head']
['819324318454837250', 'man', 'wearing', 'tie', 'suit', 'face']
['819324322942746625', 'man', 'wearing', 'face', 'holding', 'hat']
['819324326692483076', 'man', 'wearing', 'black', 'woman', 'tie']
['819324329058070528', 'people', 'sitting', 'man', 'bench', 'chairs']
['819324349358477312', 'sitting', 'men', 'table', 'group', 'man']
['819324360334934016', 'man', 'frisbee', 'skateboard', 'holding', 'woman']
['819324361509376000', 'jumping', 'man', 'people', 'air', 'crowd']
['819324373614100481', 'black', 'picture', 'photo', 'sign', 'sitting']
['819324374201331712', 'man', 'sitting', 'wearing', 'holding', 'bananas']
['819324390475202560', 'holding', 'hand', 'scissors', 'person', 'sitting']
['819324393037922304', 'white', 'dog', 'frisbee', 'sheep', 'grass']
['819324399002198016', 'cat', 'sitting', 'laying', 'table', 'floor']
['819324401086697474', 'man', 'truck', 'street', 'people', 'men']
['819324409131532288', 'wearing', 'man', 'woman', 'face', 'white']
['819324421181607936', 'man', 'wearing', 'hat', 'tie', 'face']
['819324430144913408', 'man', 'people', 'holding', 'sitting', 'picture']
['819324430543388672', 'wearing', 'face', 'dog', 'hat', 'looking']
['819324530774708224', 'wall', 'sitting', 'laying', 'birds', 'white']
['819324560264884224', 'man', 'sitting', 'couch', 'woman', 'laying']
['819324567353069569', 'sign', 'street', 'picture', 'different', 'sitting']
['819324578409357312', 'man', 'men', 'standing', 'tennis', 'picture']
['819324585808199682', 'group', 'people', 'picture', 'standing', 'sitting']
['819324588517572608', 'man', 'car', 'woman', 'phone', 'sitting']
['819324590803406849', 'flowers', 'plant', 'vase', 'sitting', 'tree']
['819324596742721537', 'man', 'woman', 'phone', 'face', 'wearing']
['819324607954059264', 'man', 'water', 'riding', 'people', 'sitting']
['819324612286746624', 'black', 'picture', 'white', 'photo', 'sitting']
['819324613293461505', 'man', 'player', 'ball', 'soccer', 'playing']
['819324614333661185', 'different', 'types', 'store', 'display', 'shelf']
['819324631828066306', 'sitting', 'old', 'sign', 'red', 'road']
['819324633593839616', 'clock', 'building', 'light', 'sign', 'sitting']
['819324643857158145', 'sitting', 'sign', 'white', 'road', 'bench']
['819324648877948929', 'runway', 'sitting', 'plane', 'airplane', 'parked']
['819324657031487488', 'frisbee', 'playing', 'catch', 'man', 'men']
['819324659657281536', 'horse', 'standing', 'road', 'cow', 'field']
['819324673292800001', 'man', 'people', 'men', 'sitting', 'playing']
['819324674735820802', 'man', 'woman', 'phone', 'suit', 'cell']
['819324678808346624', 'air', 'man', 'trick', 'snowboard', 'snowboarder']
['819324695082201088', 'laying', 'man', 'red', 'sitting', 'bed']
['819324719744827393', 'man', 'sitting', 'holding', 'baseball', 'wearing']
['819324720856317953', 'white', 'black', 'sign', 'picture', 'different']
['819324722378903553', 'sign', 'remote', 'sitting', 'white', 'picture']
['819324725906313216', 'woman', 'water', 'playing', 'board', 'man']
['819324728208986112', 'skateboard', 'people', 'skate', 'riding', 'skateboarder']
['819324743132348417', 'man', 'sitting', 'men', 'holding', 'sign']
['819324746370260994', 'man', 'woman', 'holding', 'sitting', 'wearing']
['819324746785394688', 'skateboard', 'man', 'bench', 'skate', 'riding']
['819324769170493440', 'sitting', 'man', 'green', 'clock', 'wearing']
['819324769954828290', 'baseball', 'man', 'bat', 'player', 'holding']
['819324779077468162', 'sign', 'different', 'sitting', 'picture', 'white']
['819324780243460096', 'sign', 'road', 'grass', 'white', 'sitting']
['819324788997062656', 'laying', 'sitting', 'man', 'skateboard', 'person']
['819324802141802496', 'sign', 'street', 'signs', 'white', 'different']
['819324809897250817', 'teeth', 'brushing', 'woman', 'looking', 'white']
['819324812048863232', 'man', 'building', 'person', 'skateboard', 'sitting']
['819324819716050944', 'phone', 'woman', 'sitting', 'man', 'cell']
['819324841706876932', 'sign', 'signs', 'street', 'man', 'court']
['819324867375984640', 'sign', 'street', 'picture', 'signs', 'black']
['819324868428709888', 'cat', 'laying', 'sleeping', 'sitting', 'couch']
['819324870278475776', 'sun', 'clouds', 'night', 'sunset', 'sky']
['819324878369103872', 'man', 'wearing', 'tie', 'hat', 'face']
['819324878658633728', 'man', 'holding', 'suit', 'sitting', 'wearing']
['819324879661101056', 'man', 'wearing', 'suit', 'hat', 'tie']
['819324885423902721', 'different', 'signs', 'traffic', 'street', 'bunch']
['819324886464294913', 'teddy', 'bear', 'stuffed', 'man', 'dog']
['819324895687364608', 'sitting', 'picture', 'black', 'white', 'man']
['819324917292396544', 'keyboard', 'sitting', 'black', 'white', 'baseball']
['819324927312621568', 'sign', 'sitting', 'white', 'lines', 'black']
['819324937127264256', 'teddy', 'bear', 'sitting', 'sign', 'stuffed']
['819324957972774912', 'frisbee', 'woman', 'man', 'horse', 'playing']
['819324959021535232', 'group', 'people', 'sitting', 'team', 'park']
['819324960313376768', 'man', 'sitting', 'tennis', 'boy', 'holding']
['819324965296160768', 'fruit', 'vegetables', 'display', 'sale', 'different']
['819324984380313600', 'eating', 'donut', 'sitting', 'woman', 'man']
['819324985642663936', 'sign', 'street', 'stop', 'signs', 'different']
['819324990168252416', 'sitting', 'man', 'sign', 'street', 'tree']
['819324990369755136', 'teddy', 'stuffed', 'bears', 'display', 'sitting']
['819324992148017154', 'man', 'standing', 'horse', 'woman', 'field']
['819324993305649152', 'man', 'skateboard', 'wearing', 'air', 'holding']
['819325008971517952', 'plate', 'food', 'pizza', 'white', 'table']
['819325017582342144', 'dog', 'frisbee', 'brown', 'head', 'looking']
['819325018702286848', 'cat', 'white', 'sitting', 'laying', 'looking']
['819325058535391232', 'sign', 'man', 'signs', 'picture', 'different']
['819325064269230082', 'man', 'tie', 'wearing', 'suit', 'holding']
['819325066269704192', 'sitting', 'woman', 'man', 'couch', 'young']
['819325070162149376', 'team', 'group', 'sitting', 'people', 'different']
['819325074377478144', 'holding', 'man', 'woman', 'wearing', 'sitting']
['819325075367297024', 'different', 'store', 'filled', 'people', 'types']
['819325078877962240', 'sign', 'white', 'picture', 'black', 'street']
['819325098679111680', 'man', 'sitting', 'motorcycle', 'wearing', 'helmet']
['819325101002919936', 'street', 'sign', 'signs', 'building', 'sitting']
['819325106157735937', 'sitting', 'table', 'man', 'men', 'sit']
['819325109458456577', 'men', 'playing', 'group', 'frisbee', 'man']
['819325111509680128', 'man', 'skateboard', 'black', 'person', 'sitting']
['819325145122738177', 'trees', 'tree', 'flying', 'sun', 'tower']
['819325160327118851', 'woman', 'young', 'phone', 'cell', 'little']
['819325171895046144', 'picture', 'holding', 'photo', 'men', 'man']
['819325177599324160', 'wearing', 'white', 'tie', 'man', 'picture']
['819325180136878080', 'man', 'sitting', 'men', 'game', 'wii']
['819325184381489152', 'white', 'sitting', 'birds', 'black', 'bird']
['819325184607977473', 'man', 'wearing', 'holding', 'bear', 'hat']
['819325190333222912', 'sign', 'white', 'black', 'street', 'sitting']
['819325191176253449', 'sign', 'street', 'signs', 'sitting', 'road']
['819325195454296064', 'man', 'woman', 'phone', 'cell', 'taking']
['819325202505011200', 'woman', 'sitting', 'man', 'cat', 'laying']
['819325203029364740', 'skateboard', 'boy', 'riding', 'young', 'street']
['819325205025845249', 'man', 'woman', 'holding', 'wearing', 'sitting']
['819325205872947201', 'people', 'man', 'sitting', 'men', 'table']
['819325209404506113', 'man', 'skateboard', 'standing', 'wall', 'woman']
['819325229071597568', 'man', 'holding', 'woman', 'sitting', 'wearing']
['819325239901425667', 'sign', 'black', 'picture', 'white', 'sitting']
['819325241000333312', 'man', 'sitting', 'bench', 'riding', 'horse']
['819325251200974848', 'man', 'skateboard', 'young', 'wearing', 'riding']
['819325254862602243', 'group', 'field', 'horses', 'grass', 'people']
['819325256913461248', 'man', 'woman', 'sitting', 'holding', 'dog']
['819325258771660800', 'cat', 'laying', 'sitting', 'orange', 'sleeping']
['819325262227734528', 'sign', 'street', 'man', 'stop', 'signs']
['819325263674769409', 'group', 'playing', 'people', 'standing', 'men']
['819325272659034113', 'man', 'wall', 'white', 'baseball', 'holding']
['819325276496785408', 'sign', 'street', 'road', 'red', 'sitting']
['819325277364948992', 'sitting', 'bear', 'teddy', 'riding', 'woman']
['819325279407521792', 'holding', 'hand', 'person', 'oranges', 'fruit']
['819325285644599303', 'sign', 'street', 'sitting', 'signs', 'road']
['819325292464472065', 'sign', 'street', 'traffic', 'signs', 'sitting']
['819325297506091008', 'man', 'skateboard', 'skateboarder', 'train', 'wall']
['819325332436189184', 'man', 'standing', 'street', 'walking', 'suit']
['819325343152611330', 'group', 'people', 'standing', 'men', 'picture']
['819325365860515840', 'group', 'sitting', 'picture', 'holding', 'men']
['819325410806640640', 'remote', 'game', 'different', 'black', 'picture']
['819325418373337088', 'sitting', 'scissors', 'light', 'man', 'wearing']
['819325431451099136', 'man', 'skateboard', 'skateboarder', 'air', 'trick']
['819325432084529152', 'group', 'team', 'people', 'soccer', 'picture']
['819325432696832001', 'woman', 'wearing', 'holding', 'face', 'sitting']
['819325434261344256', 'man', 'woman', 'phone', 'taking', 'suit']
['819325466939166720', 'sitting', 'field', 'grass', 'picture', 'fence']
['819325496139927552', 'woman', 'man', 'white', 'sign', 'photo']
['819325505312870401', 'people', 'flying', 'kites', 'crowd', 'group']
['819325521427185664', 'man', 'player', 'tennis', 'ball', 'holding']
['819325524761776133', 'bananas', 'rack', 'sitting', 'yellow', 'different']
['819325524938018822', 'sign', 'street', 'road', 'sitting', 'signs']
['819325527152558080', 'sitting', 'game', 'black', 'remote', 'baseball']
['819325529228775424', 'clock', 'building', 'sitting', 'old', 'wall']
['819325533439725568', 'sitting', 'wall', 'white', 'sign', 'picture']
['819325539311878144', 'trees', 'tree', 'flowers', 'palm', 'sitting']
['819325557309440000', 'group', 'people', 'baseball', 'team', 'crowd']
['819325561805926400', 'zebra', 'white', 'wall', 'sitting', 'building']
['819325564540567553', 'green', 'sitting', 'yellow', 'close', 'white']
['819325566855872512', 'sitting', 'picture', 'holding', 'kites', 'stuffed']
['819325569804292096', 'sign', 'sitting', 'different', 'white', 'wall']
['819325574682394624', 'sign', 'red', 'street', 'stop', 'writing']
['819325581372198913', 'donut', 'doughnut', 'eating', 'man', 'pizza']
['819325581846257664', 'black', 'photo', 'picture', 'white', 'sitting']
['819325590037811200', 'clock', 'building', 'sitting', 'old', 'wall']
['819325599109873664', 'sitting', 'black', 'close', 'tree', 'white']
['819325606861172740', 'man', 'bear', 'dog', 'sitting', 'hat']
['819325607901331456', 'man', 'suit', 'wearing', 'tie', 'phone']
['819325620710731777', 'phone', 'cell', 'woman', 'man', 'holding']
['819325632781971456', 'woman', 'holding', 'phone', 'boy', 'young']
['819325643464679425', 'man', 'holding', 'standing', 'sitting', 'wearing']
['819325648070213634', 'man', 'woman', 'holding', 'wearing', 'sitting']
['819325649043279872', 'soccer', 'man', 'frisbee', 'ball', 'playing']
['819325655204495361', 'wave', 'riding', 'man', 'ocean', 'surfer']
['819325655242407937', 'sign', 'street', 'sitting', 'white', 'signs']
['819325659197698050', 'sitting', 'white', 'man', 'picture', 'photo']
['819325659814109184', 'sign', 'street', 'signs', 'black', 'sitting']
['819325663962427392', 'man', 'wearing', 'face', 'tie', 'teeth']
['819325666944581632', 'sign', 'wall', 'sitting', 'white', 'scissors']
['819325668429365248', 'sitting', 'orange', 'apple', 'table', 'counter']
['819325668643045377', 'traffic', 'sign', 'light', 'street', 'white']
['819325689233108996', 'team', 'picture', 'group', 'holding', 'field']
['819325689774088192', 'sitting', 'group', 'girls', 'men', 'people']
['819325694563864576', 'baseball', 'player', 'man', 'bat', 'holding']
['819325695994302464', 'woman', 'man', 'holding', 'white', 'sitting']
['819325749538734080', 'man', 'playing', 'boy', 'young', 'holding']
['819325753250545664', 'truck', 'building', 'sitting', 'yellow', 'large']
['819325765124636673', 'white', 'sitting', 'black', 'different', 'remote']
['819325782183018499', 'sandwich', 'vegetables', 'table', 'cutting', 'sitting']
['819325784276008962', 'horse', 'man', 'people', 'standing', 'sitting']
